place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner,featured_image,main_category,categories,workday_timing,is_temporarily_closed,is_permanently_closed,closed_on,address,review_keywords,link,status,price_range,reviews_per_rating,featured_question,reviews_link,coordinates,plus_code,detailed_address,time_zone,cid,data_id,about,images,hours,most_popular_times,popular_times,menu,reservations,order_online_links,featured_reviews,detailed_reviews,query
ChIJY-1RA-E1aDQRQ-yFYAkQV4I,小泉茶吧,,,27,4.9,"[{""name"":""思茶MissingTea手作飲品 竹北光明店"",""link"":""https://www.google.com/maps/search/%E6%80%9D%E8%8C%B6MissingTea%E6%89%8B%E4%BD%9C%E9%A3%B2%E5%93%81+%E7%AB%B9%E5%8C%97%E5%85%89%E6%98%8E%E5%BA%97/@24.8296006,121.0094051?authuser=0&hl=nl&entry=ttu"",""reviews"":1419,""rating"":4.6,""main_category"":""Ice cream and drink shop""},{""name"":""武林茶 新竹西大旗艦店"",""link"":""https://www.google.com/maps/search/%E6%AD%A6%E6%9E%97%E8%8C%B6+%E6%96%B0%E7%AB%B9%E8%A5%BF%E5%A4%A7%E6%97%97%E8%89%A6%E5%BA%97/@24.8029925,120.9649423?authuser=0&hl=nl&entry=ttu"",""reviews"":301,""rating"":4.2,""main_category"":""Bubbelthee""},{""name"":""七盞茶 新竹西大店"",""link"":""https://www.google.com/maps/search/%E4%B8%83%E7%9B%9E%E8%8C%B6+%E6%96%B0%E7%AB%B9%E8%A5%BF%E5%A4%A7%E5%BA%97/@24.7961732,120.9704122?authuser=0&hl=nl&entry=ttu"",""reviews"":89,""rating"":3.3,""main_category"":""Ice cream and drink shop""},{""name"":""小茶齋竹北博愛店"",""link"":""https://www.google.com/maps/search/%E5%B0%8F%E8%8C%B6%E9%BD%8B%E7%AB%B9%E5%8C%97%E5%8D%9A%E6%84%9B%E5%BA%97/@24.8350401,121.00764350000001?authuser=0&hl=nl&entry=ttu"",""reviews"":54,""rating"":4.2,""main_category"":""Bubbelthee""},{""name"":""馨泉茶行"",""link"":""https://www.google.com/maps/search/%E9%A6%A8%E6%B3%89%E8%8C%B6%E8%A1%8C/@24.8001163,120.9577187?authuser=0&hl=nl&entry=ttu"",""reviews"":7,""rating"":4.1,""main_category"":""Theewinkel""}]",,+886 3 574 4179,1,"{""id"":null,""name"":""小泉茶吧 (eigenaar)"",""link"":null}",https://lh3.ggpht.com/p/AF1QipMRk08pOMl7kHtHXWI_Z8iJgFdcD35zvH3XOZG-=s1024,Bubbeltheewinkel,"[""Bubbeltheewinkel""]",10:00–20:00,,,"[""zaterdag"",""zondag""]","No. 114, Xuefu Rd, East District, Hsinchu City, Taiwan 300","[{""keyword"":""gefrituurd"",""count"":5},{""keyword"":""jus"",""count"":2},{""keyword"":""Kip biefstuk"",""count"":2},{""keyword"":""wierook"",""count"":2}]",https://www.google.com/maps/place/%E5%B0%8F%E6%B3%89%E8%8C%B6%E5%90%A7/data=!4m7!3m6!1s0x346835e10351ed63:0x825710096085ec43!8m2!3d24.7966254!4d120.9840867!16s%2Fg%2F11df3c3qqf!19sChIJY-1RA-E1aDQRQ-yFYAkQV4I?authuser=0&hl=nl&rclk=1,Gesloten ⋅ Gaat open om 10:00,,"{""1"":0,""2"":0,""3"":1,""4"":1,""5"":25}",,https://search.google.com/local/reviews?placeid=ChIJY-1RA-E1aDQRQ-yFYAkQV4I&q=%E5%B0%8F%E6%B3%89%E8%8C%B6%E5%90%A7&authuser=0&hl=nl&gl=NL,"{""latitude"":24.7966254,""longitude"":120.98408669999999}","QXWM+MJ 綠水里 Taiwan, Hsinchu, East District","{""ward"":null,""street"":""No. 114, Xuefu Rd"",""city"":null,""postal_code"":""300"",""state"":""East District, Hsinchu City"",""country_code"":""TW""}",Asia/Taipei,9.3919931803646E+018,0x346835e10351ed63:0x825710096085ec43,"[{""id"":""service_options"",""name"":""Serviceopties"",""options"":[{""name"":""Afhalen"",""enabled"":true}]},{""id"":""highlights"",""name"":""Hoogtepunten"",""options"":[{""name"":""Geweldige theeselectie"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Toegankelijkheid"",""options"":[{""name"":""Rolstoeltoegankelijke parking"",""enabled"":true}]}]","[{""about"":""Alle"",""link"":""https://lh3.ggpht.com/p/AF1QipMRk08pOMl7kHtHXWI_Z8iJgFdcD35zvH3XOZG-=s1024""},{""about"":""Menu"",""link"":""https://lh3.ggpht.com/p/AF1QipNOnNCug698w9hl13V66txBBDPRJL1m-8H5lrK8=s1024""},{""about"":""Eten en drinken"",""link"":""https://lh3.ggpht.com/p/AF1QipPYdr5W21MroWZDe-Rm5lJCUmdYWBHYukH2Iy2z=s1024""},{""about"":""Street View en 360°"",""link"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YCPZ37bDOCcA_ZIqL2ggQw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=146.1311&pitch=0&thumbfov=100""}]","[{""day"":""dinsdag"",""times"":[""10:00–20:00""]},{""day"":""woensdag"",""times"":[""10:00–20:00""]},{""day"":""donderdag"",""times"":[""10:00–20:00""]},{""day"":""vrijdag"",""times"":[""10:00–20:00""]},{""day"":""zaterdag"",""times"":[""Gesloten""]},{""day"":""zondag"",""times"":[""Gesloten""]},{""day"":""maandag"",""times"":[""10:00–20:00""]}]",Not Present,Not Present,,[],[],"[{""review_id"":""ChdDSUhNMG9nS0VJQ0FnTUNRLWRhbWpnRRAB"",""rating"":5,""name"":""林柔齊"",""reviewer_profile"":""https://www.google.com/maps/contrib/114628709095700364639?hl=nl"",""review_text"":""好久沒吃到的玉米布丁棒在這裡找到了，老闆人很好，我只點一份也能做"",""published_at"":""5 dagen geleden"",""published_at_date"":""2025-03-06T03:58:03"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Ik vond de maïspudding op de kolf die ik al een hele tijd niet meer heb gehad. De baas is erg aardig en hij heeft hem gemaakt, ook al bestelde ik er maar één."",""response_from_owner_translated_text"":null,""review_photos"":[]},{""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUQtbzU2TFRnEAE"",""rating"":5,""name"":""KUMAKO GUO"",""reviewer_profile"":""https://www.google.com/maps/contrib/111139571496534133120?hl=nl"",""review_text"":""更新一下：漲～價～啦！！\n\n每次路過都很好奇，某天終於停下來買了\n\n雞排是那種傳統地瓜粉的皮，有刷一層帶有蒜香的醬，吃起來也有肉汁，好吃。\n甜不辣是我喜歡的那種。炸起來胖胖脆脆咬起來有空氣感帶點魚漿香氣的。\n\n炸物經常回購，飲料目前還沒嘗試\n\n價格不貴，是那種住附近或下課經過會想要買一點來吃的親切小店。"",""published_at"":""een jaar geleden"",""published_at_date"":""2022-12-08T07:25:09"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Update: De prijs is verhoogd! !\n\nIk was nieuwsgierig elke keer dat ik er langs kwam, en op een dag stopte ik eindelijk en kocht het.\n\nDe kip biefstuk heeft de traditionele zoete aardappelpoederhuid, geborsteld met een laag knoflooksaus, en smaakt jus, die heerlijk is.\nZoet maar niet pittig, dat is waar ik van houd. Het is mollig en knapperig wanneer het wordt gefrituurd en heeft een luchtige textuur met een beetje vispasta -aroma wanneer het wordt gebeten.\n\nIk koop vaak het gefrituurde voedsel terug, maar ik heb de drankjes nog niet geprobeerd.\n\nDe prijs is niet duur, en het is het soort vriendelijke winkel waar je iets te eten zou willen kopen als je in de buurt woont of na de les langskomt."",""response_from_owner_translated_text"":null,""review_photos"":[""https://lh3.ggpht.com/p/AIHozJIALDidApoN84ct0XMRJWuGYlwBslnio-Ai8XQAC71JsOEmkCP8d9TPFyS4bIlxigwiWverENWF7gOlvzRyolLEF2QnPxZzUIHOsdryyybuJeXjPNuJit3DbGJS_PR14PdyJXXl=s1024"",""https://lh3.ggpht.com/p/AIHozJLSTZkZFEQ1MEmXHuZ64FpsUm0EbmmokaBm0KvnAw7RTIcNo2Px9WWBsdN8ibLi7gyRrNO1DU_tQXm6vq5oE8Nz9wWR6zS5Yj29R2L0BSmYZQMWbApNiNoPYofMNBFKYIy67Hut=s1024""]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNwaTdmNF9RRRAB"",""rating"":5,""name"":""CH YING"",""reviewer_profile"":""https://www.google.com/maps/contrib/108977070758120311708?hl=nl"",""review_text"":""從小吃到大的小店，老闆依然親切。\n還記得國小國中零用錢不多，20塊點兩塊米血糕就可以吃到超飽，而且他們家的一定要加辣真的很香好吃。"",""published_at"":""een jaar geleden"",""published_at_date"":""2023-08-10T12:13:03"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Van snacks tot grote winkels, de baas is nog steeds vriendelijk.\nIk herinner me nog dat ik in een klein land niet veel zakgeld had, dus als ik twee stukjes rijstbloedcake voor 20 yuan zou bestellen, zou ik supervol worden, en die van hen moeten pittig zijn, het is echt geurig en heerlijk."",""response_from_owner_translated_text"":null,""review_photos"":[""https://lh3.ggpht.com/p/AIHozJIgT41qTbVwjblNF4-TdORxVhjNWi6eWbrQ7TkdyAmEjai8orhaMUxnZzlqT_gUXzimR2tk88EQrPyhJE9Y5rSCytUH9Qx62wx-zsxjfJ9RFLvet9saAowfktSKdYUD4V8m299O=s1024"",""https://lh3.ggpht.com/p/AIHozJKFLQXfZjxmwwLlg6r9yY8NGmr5326uBAEcu3MggS117mMojcLaKzjPBYhaA7_OOerUIzah9ohxJ0IoBrjRD_idpJQ9UYl5_NZscJ-Z2guSjyYZm80euU669HC_tgcssJdNWp7axA=s1024""]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURGbnBIcnZBRRAB"",""rating"":5,""name"":""李唯祺（wiki）"",""reviewer_profile"":""https://www.google.com/maps/contrib/100377701696941429869?hl=nl"",""review_text"":""炸甜不辣非常有嚼勁，老闆人也很好"",""published_at"":""2 maanden geleden"",""published_at_date"":""2023-11-07T11:48:02"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Het gefrituurde zoete en niet-pittige eten is erg taai en de baas is ook erg aardig."",""response_from_owner_translated_text"":null,""review_photos"":[""https://lh3.ggpht.com/p/AIHozJLB-NU2F85PEFMqL_HzL1ljl5p9jlbzJ68WtZGpal8L6AnkV-B8UPesCHw8MfjRwKQp6Pr3NUx6qJYOXCj7hhfK71sJjfOx_EJr63HmQ3WZR932Uv8-7HepT81p-uqd4ZBMeoS5=s1024"",""https://lh3.ggpht.com/p/AIHozJKiuC_jLTSZpSvQzFPRA4Oz0B_CsQy4edlJDPfaZZpBT1w82vSW56e57f9ufO4oUqJHWLapkNkUfOWhKynQX1LMEY9I2Ujay83GYlRic_Cs2vJgF8ErDiEOcDdVfHNJTO2_ZBfAdg=s1024"",""https://lh3.ggpht.com/p/AIHozJKNQdPYFYhOicPW2NY93JtRfb2Q_2tP8Wpejf1NI_o5B18WBZHMt8_nlz5fr5acA44xl9uFo3how5TawqTTa76mYso9Vdsd2jXe4VJqcPwvGMlRQq9COLbPLRWpeG1pabrs2lY=s1024"",""https://lh3.ggpht.com/p/AIHozJKWfqOMTuaFbkUtGRhTG8_ZeQSE59jxY2LM4kENNMznjSb8VUVz7YY_JB5LksqXBVkbyhIAmNHJkk8yQ4BQuL2bFElOPN6fe4a42IIPTc-2V3AFeynxwdI-7HUP80ixg6Quv8eo2A=s1024""]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQteTh5dzdnRRAB"",""rating"":5,""name"":""劉依頻"",""reviewer_profile"":""https://www.google.com/maps/contrib/108445457408231364897?hl=nl"",""review_text"":""雞排香酥脆又帶肉汁\n甜不辣也越嚼越香\n東西便宜份量也多\n整個CP值超級高\n老闆親切且炸物技術一流\n值得推薦"",""published_at"":""2 jaar geleden"",""published_at_date"":""2022-12-09T14:59:14"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""De kippenbiefstuk is knapperig en sappig, en hoe meer je kauwt, hoe beter hij smaakt en de porties zijn er in overvloed."",""response_from_owner_translated_text"":null,""review_photos"":[""https://lh3.ggpht.com/p/AIHozJIX9ghzVA4VeSbRsv5pGems5y_5H9xca-1c5-gLEM4C9VzMMyzOjyLCxDzjKrqwWYKwvjphhGwmfzirPEQd9w9ph-XfWBoWlT0Oup8tE5OepX-SjVO9kl3dn1Nka--F9BCbKJwL=s1024""]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUM5clltV3l3RRAB"",""rating"":3,""name"":""Wayne Wayne"",""reviewer_profile"":""https://www.google.com/maps/contrib/110499351759663463578?hl=nl"",""review_text"":""動作慢，一次只能處理一個客人\n即使點少量餐點，店員也會做錯\n不建議不能等待的客人來"",""published_at"":""een jaar geleden"",""published_at_date"":""2024-03-08T10:57:31"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Traag en kan slechts één klant tegelijk afhandelen\nZelfs als u een klein bedrag bestelt, zal de ober een fout maken\nNiet aanbevolen voor gasten die niet kunnen wachten"",""response_from_owner_translated_text"":null,""review_photos"":[]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURSMlpfb2lnRRAB"",""rating"":5,""name"":""CHIA WEI SHIH"",""reviewer_profile"":""https://www.google.com/maps/contrib/104502593675745091394?hl=nl"",""review_text"":""炸物非常好吃，雞排鮮嫩多汁，而且骨頭也不多。\n珍奶好喝不死甜，推推"",""published_at"":""een jaar geleden"",""published_at_date"":""2023-04-29T03:44:45"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""Het gefrituurde eten was erg lekker en de kipsteak was zacht en sappig zonder al te veel botten.\nDe kostbare melk smaakt heerlijk en niet te zoet. Een echte aanrader."",""response_from_owner_translated_text"":null,""review_photos"":[]},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNZLU9pRXBRRRAB"",""rating"":5,""name"":""Belleaya Lin"",""reviewer_profile"":""https://www.google.com/maps/contrib/117312323560794246137?hl=nl"",""review_text"":""雞排、山藥捲、薯條都好吃，很喜歡他們的桑葚冰沙，夏季才有，是老闆自己家種的桑葚做的果醬，很好喝！老闆跟老闆娘也很有禮貌。"",""published_at"":""5 jaar geleden"",""published_at_date"":""2019-04-02T05:15:13"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""review_likes_count"":null,""total_number_of_reviews_by_reviewer"":null,""total_number_of_photos_by_reviewer"":null,""is_local_guide"":false,""review_translated_text"":""De kipsteak, yambroodjes en frietjes zijn allemaal heerlijk. Ik hou echt van hun moerbeiensmoothie, die alleen in de zomer verkrijgbaar is. De baas en zijn vrouw zijn ook erg beleefd."",""response_from_owner_translated_text"":null,""review_photos"":[]}]",[],bubble tea
